Order Date,Ship Date,QB Num,P. O. #,Name,Qty(+),Qty(-),Item,Inventory Site,Remark,Pre/Bare
2025/09/29,2025/10/31,SO-20251381,PO18348,IRD- International Road Dynamics Inc.,0,3.0,Wmkit-NRU-50,WH01S-NTA,,Out
2025/09/26,2025/12/02,SO-20251367,PO-16732,Maritime Applied Physics Corporation,0,10.0,Wmkit-POC465AWP,WH01S-NTA,,Out
2025/09/26,2025/12/31,SO-20251368,PO-16732,Maritime Applied Physics Corporation,0,30.0,Wmkit-POC465AWP,WH01S-NTA,,Out
2025/09/16,2025/10/24,SO-20251314,46247,"Next Imaging, DBA 1stVision Inc.",0,2.0,Wmkit-V-POC500,WH01S-NTA,,Out
2025/10/01,2025/10/29,SO-20251406,QTD_UIUC-250908,University of Illinois,0,1.0,Wmkit-V-POC500,WH01S-NTA,,Out
2025/09/29,2025/10/28,SO-20251371, 0049NEO-IBC260925,NuPort Robotics,0,2.0,AC-IMX390-H120,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,12.0,AC-IMX390-H190,WH01S-NTA,,Out
2025/09/30,2025/10/28,SO-20251385,QTD_ScoutAI_2509262,Scout AI Inc,0,12.0,AC-IMX390-H190,WH01S-NTA,,Out
2025/09/29,2025/10/28,SO-20251371, 0049NEO-IBC260925,NuPort Robotics,0,1.0,AC-IMX390-H60,WH01S-NTA,,Out
2025/06/25,2025/08/06,SO-20250911,QTD_Rotor_250623,"Rotor Technologies, Inc.",0,1.0,AC-IMX490-H120,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,1.0,AC-IMX490-H120,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,1.0,AC-IMX490-H60,WH01S-NTA,,Out
2025/07/28,2025/10/31,SO-20251070,"AI-001748, AI-001749","Applied Intuition, Inc.",0,14.0,AC-ISX031-H190,WH01S-NTA,,Out
2025/08/25,2025/10/31,SO-20251202,4500047959,"Hyundai America Technical Center, Inc.",0,3.0,AC-ISX031-H190,WH01S-NTA,,Out
2025/09/24,2025/10/24,SO-20251353,QTD_CERL_250916,CERL-Construction Engineering Research La,0,3.0,AC-ISX031-H60,WH01S-NTA,,Out
2025/09/24,2025/10/24,SO-20251353,QTD_CERL_250916,CERL-Construction Engineering Research La,0,1.0,Cbl-FAKRA-ZFM-ZFM-12M,WH01S-NTA,,Out
2025/08/05,2025/10/22,SO-20251113,AI-001848,"Applied Intuition, Inc.",0,25.0,Cblkit-BP-NRU-230V-AWP,WH01S-NTA,,Out
2025/06/25,2025/08/06,SO-20250911,QTD_Rotor_250623,"Rotor Technologies, Inc.",0,2.0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,,Out
2025/08/05,2025/10/22,SO-20251113,AI-001848,"Applied Intuition, Inc.",0,25.0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,,Out
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,0,1.0,Cblkit-NRU-171V-PPC,WH01S-NTA,,Out
2025/09/24,2025/10/24,SO-20251353,QTD_CERL_250916,CERL-Construction Engineering Research La,0,1.0,FK-FF-CABLE-7M,WH01S-NTA,,Out
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,0,1.0,FPnl-3Ant-NRU-170-PPC series,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,7.0,GC-J-A64GB-O-Industrial-Nvidia,WH01S-NTA,,Out
2025/06/25,2025/08/06,SO-20250911,QTD_Rotor_250623,"Rotor Technologies, Inc.",0,2.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/19,2025/10/17,SO-20251175,612452,"Uber Technologies, Inc.",0,20.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/19,2025/10/24,SO-20251176,612452,"Uber Technologies, Inc.",0,20.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/19,2025/10/24,SO-20251177,612452,"Uber Technologies, Inc.",0,20.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/19,2025/11/14,SO-20251179,612452,"Uber Technologies, Inc.",0,20.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/19,2025/11/14,SO-20251178,612452,"Uber Technologies, Inc.",0,25.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/09/26,2025/11/04,SO-20251369,165320,"Northbay Networks, Inc.",0,4.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/10/01,2025/10/23,SO-20251402,PO15770,Aeva Inc.,0,1.0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,9.0,GC-Jetson-AGX64GB-Orin-Nvidia,WH01S-NTA,,Out
2025/09/30,2025/10/28,SO-20251385,QTD_ScoutAI_2509262,Scout AI Inc,0,8.0,GC-Jetson-AGX64GB-Orin-Nvidia,WH01S-NTA,,Out
2025/09/10,2025/10/24,SO-20251287,PO18173,IRD- International Road Dynamics Inc.,0,1.0,NRU-120S-AGX32G,WH01S-NTA,,Out
2025/10/01,2025/10/29,SO-20251410,PO18432,IRD- International Road Dynamics Inc.,0,3.0,NRU-120S-AGX32G,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251408,QTD_Terabox_250930,Terabox SpA,0,1.0,NRU-154-JON16-NS,WH01S-NTA,,Out
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,0,1.0,NRU-171V-PPC-JON16-NS,WH01S-NTA,,Out
2025/10/01,2025/10/23,SO-20251402,PO15770,Aeva Inc.,0,1.0,NRU-220S,WH01S-NTA,,Out
2025/08/19,2025/10/17,SO-20251175,612452,"Uber Technologies, Inc.",0,20.0,NRU-222S,WH01S-NTA,,Out
2025/08/19,2025/10/24,SO-20251176,612452,"Uber Technologies, Inc.",0,20.0,NRU-222S,WH01S-NTA,,Out
2025/08/19,2025/10/24,SO-20251177,612452,"Uber Technologies, Inc.",0,20.0,NRU-222S,WH01S-NTA,,Out
2025/08/19,2025/11/14,SO-20251179,612452,"Uber Technologies, Inc.",0,20.0,NRU-222S,WH01S-NTA,,Out
2025/08/19,2025/11/14,SO-20251178,612452,"Uber Technologies, Inc.",0,25.0,NRU-222S,WH01S-NTA,,Out
2025/09/26,2025/11/04,SO-20251369,165320,"Northbay Networks, Inc.",0,4.0,NRU-222S,WH01S-NTA,,Out
2025/06/25,2025/08/06,SO-20250911,QTD_Rotor_250623,"Rotor Technologies, Inc.",0,2.0,NRU-230V-AWP,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,7.0,NRU-230V-AWP,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,9.0,NRU-230V-AWP,WH01S-NTA,,Out
2025/09/30,2025/10/28,SO-20251385,QTD_ScoutAI_2509262,Scout AI Inc,0,8.0,NRU-230V-AWP,WH01S-NTA,,Out
2025/08/05,2025/10/22,SO-20251113,AI-001848,"Applied Intuition, Inc.",0,25.0,NRU-230V-AWP-JAO64G,WH01S-NTA,,Out
2025/06/25,2025/08/06,SO-20250911,QTD_Rotor_250623,"Rotor Technologies, Inc.",0,1.0,NRU-51V+-JON16-NS,WH01S-NTA,,Out
2025/09/29,2025/10/31,SO-20251381,PO18348,IRD- International Road Dynamics Inc.,0,3.0,NRU-52S-NX16G,WH01S-NTA,,Out
2025/09/12,2025/10/24,SO-20251306,PO-036318,ADVANCED TECH & RESEARCH,0,3.0,Nuvo-10003,WH01S-NTA,,Out
2025/09/04,2025/11/14,SO-20251259,405,Candela Technologies Inc.,0,1.0,Nuvo-10007-CTI,WH01S-NTA,,Out
2025/10/03,2025/10/17,SO-20251419,982487,"Uponor, Inc.",0,1.0,Nuvo-10108GC,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",0,2.0,Nuvo-10108GC,WH01S-NTA,,Out
2025/10/13,2025/12/31,SO-20251459,1792-58-1,"LM3 Technologies, Inc.",0,1.0,Nuvo-10108GC-10G,WH01S-NTA,,Out
2025/09/26,2025/11/19,SO-20251365,L054,ASRC Federal,0,2.0,Nuvo-10208GC,WH01S-NTA,,Out
2025/06/06,2025/10/31,SO-20250800,AI-001279,"Applied Intuition, Inc.",0,2.0,Nuvo-10208GC-10G,WH01S-NTA,,Out
2025/07/15,2025/10/31,SO-20250995,"AI-001620, AI-001621","Applied Intuition, Inc.",0,4.0,Nuvo-10208GC-10G,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251446,NE011,AeroVect Technologies Inc.,0,2.0,Nuvo-10208GC-10G,WH01S-NTA,,Out
2025/09/22,2025/10/28,SO-20251341,PO51658,"Graftek Imaging, Inc.",0,1.0,Nuvo-11006E-PoE-10G,WH01S-NTA,,Out
2025/09/23,2025/12/19,SO-20251345,9080126568,"Keysight Technologies, Inc.",0,1.0,Nuvo-11006E-PoE-10G,WH01S-NTA,,Out
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,0,3.0,CSM-7160GC,WH01S-NTA,,Out
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,0,1.0,CSM-7160GC,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251397,452186,PaR SYSTEMS LLC,0,1.0,CSM-7162GC,WH01S-NTA,,Out
2025/08/27,2025/10/21,SO-20251227,6100075127,The Timken Company,0,1.0,Nuvis-7306RT-DTIO(EA),WH01S-NTA,,Out
2025/09/12,2025/10/30,SO-20251299,2581562,ABB Electrification Canada inc.,0,1.0,Nuvis-7306RT-DTIO(EA),WH01S-NTA,,Out
2025/09/05,2025/10/24,SO-20251260,58059,"INFLEXION POINT, LLC",0,20.0,Nuvo-7006LP,WH01S-NTA,,Out
2025/09/09,2025/10/31,SO-20251281,A000859800,"L3HARRIS TECHNOLOGIES, INC.",0,7.0,Nuvo-7006LP,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251398,452186,PaR SYSTEMS LLC,0,1.0,Nuvo-7006LP,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",0,2.0,Nuvo-7006LP-PoE,WH01S-NTA,,Out
2025/10/07,2025/10/31,SO-20251435,310P063432,"Flanders Electric Motor Service, LLC(IN)",0,4.0,Nuvo-7006LP-PoE,WH01S-NTA,,Out
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,0,3.0,Nuvo-716xGC-PoE,WH01S-NTA,,Out
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,0,1.0,Nuvo-716xGC-PoE,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251397,452186,PaR SYSTEMS LLC,0,1.0,Nuvo-716xGC-PoE,WH01S-NTA,,Out
2025/09/30,2025/12/31,SO-20251392,QTD_Greenzie_250924,Greenzie,0,5.0,Nuvo-7200VTC,WH01S-NTA,,Out
2025/10/10,2025/12/31,SO-20251450,NS100925PC,"Coleman Technologies, Inc. DBA Sciotex",0,10.0,Nuvo-7501,WH01S-NTA,,Out
2025/03/05,2025/10/24,SO-20250326,PO208679,Noah Medical U.S.,0,5.0,Nuvo-8108GC,WH01S-NTA,,Out
2025/03/05,2025/12/26,SO-20250327,PO208679,Noah Medical U.S.,0,5.0,Nuvo-8108GC,WH01S-NTA,,Out
2025/03/05,2026/02/20,SO-20250328,PO208679,Noah Medical U.S.,0,5.0,Nuvo-8108GC,WH01S-NTA,,Out
2025/03/05,2026/04/24,SO-20250329,PO208679,Noah Medical U.S.,0,3.0,Nuvo-8108GC,WH01S-NTA,,Out
2025/03/05,2026/04/24,SO-20250329,PO208679,Noah Medical U.S.,0,2.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/03/05,2026/06/24,SO-20250330,PO208679,Noah Medical U.S.,0,5.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/03/05,2026/08/25,SO-20250331,PO208679,Noah Medical U.S.,0,5.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/03/05,2025/12/26,SO-20250332,PO208679,Noah Medical U.S.,0,1.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/10/03,2025/12/31,SO-20251421,PO209761,Noah Medical U.S.,0,2.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/10/03,2025/12/31,SO-20251422,PO209761,Noah Medical U.S.,0,4.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/10/03,2025/12/31,SO-20251423,PO209761,Noah Medical U.S.,0,4.0,Nuvo-8108GC-QD-A6,WH01S-NTA,,Out
2025/05/19,2025/08/13,SO-20250701,41479953,Inficon Inc.,0,30.0,Nuvo-9002E-IFCN,WH01S-NTA,,Out
2025/10/01,2025/11/07,SO-20251405,PO01892,Jet Stream Systems Inc.,0,1.0,Nuvo-9002LP,WH01S-NTA,,Out
2025/09/03,2025/10/20,SO-20251250,7000610874,Boston Scientific,0,1.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/09,2025/10/21,SO-20251283,7000612884,Boston Scientific,0,3.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/18,2025/10/15,SO-20251324,7000615510,Boston Scientific,0,1.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/18,2025/10/24,SO-20251325,7000615802,Boston Scientific,0,4.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251393,7000618386,Boston Scientific,0,1.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251395,7000620183,Boston Scientific,0,1.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251394,7000619548,Boston Scientific,0,2.0,Nuvo-9006DE-PoE-UL,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250600,41477111,Inficon Inc.,0,21.0,Nuvo-9006E-IFCN,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250601,41477111,Inficon Inc.,0,23.0,Nuvo-9006E-IFCN,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250726,41481439,Inficon Inc.,0,30.0,Nuvo-9006E-IFCN,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250728,41481440,Inficon Inc.,0,30.0,Nuvo-9006E-IFCN,WH01S-NTA,,Out
2025/09/11,2025/10/31,SO-20251296,00505701,LASERAX INC,0,6.0,Nuvo-9006E-PoE-UL,WH01S-NTA,,Out
2025/09/24,2025/11/05,SO-20251354,00505842(1),LASERAX INC,0,1.0,Nuvo-9006E-PoE-UL,WH01S-NTA,,Out
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,0,2.0,Nuvo-9006E-PoE-UL,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251448,09102025-1,"PitPro Automation, Inc.",0,4.0,Nuvo-9006LP,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251447,09102025-1,"PitPro Automation, Inc.",0,2.0,Nuvo-9006LP,WH01S-NTA,,Out
2025/09/19,2025/12/31,SO-20251333,08000,Monteris Medical,0,5.0,Nuvo-9160GC,WH01S-NTA,,Out
2025/08/28,2025/10/21,SO-20251229,CYNGN-1275,CYNGN INC.,0,4.0,Nuvo-9160GC-PoE,WH01S-NTA,,Out
2025/09/05,2025/10/24,SO-20251261,0001513611,Université Laval,0,1.0,Nuvo-9160GC-PoE,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251384,5905,Palladyne AI,0,8.0,Nuvo-9160GC-PoE,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251400,4017695,F.K. MACHINERY LTD.,0,1.0,Nuvo-9160GC-PoE,WH01S-NTA,,Out
2025/09/11,2025/10/24,SO-20251294,00007719,Evolution Motion Solutions,0,1.0,Nuvo-9531-FT,WH01S-NTA,,Out
2025/09/12,2025/10/20,SO-20251304,00007736,Evolution Motion Solutions,0,1.0,Nuvo-9531-FT,WH01S-NTA,,Out
2025/09/04,2025/10/28,SO-20251253,PO4056,"Seafloor Systems, Inc.",0,8.0,Nuvo-9531-PoE,WH01S-NTA,,Out
2025/09/29,2025/12/31,SO-20251376,722,Aerflite Canada Inc.,0,1.0,Nuvo-9531-PoE,WH01S-NTA,,Out
2025/07/22,2025/11/21,SO-20251030,16134,Automated Environments,0,25.0,POC-330,WH01S-NTA,,Out
2025/07/22,2026/01/30,SO-20251031,16134,Automated Environments,0,25.0,POC-330,WH01S-NTA,,Out
2025/07/22,2026/02/27,SO-20251032,16134,Automated Environments,0,25.0,POC-330,WH01S-NTA,,Out
2025/09/26,2025/12/02,SO-20251367,PO-16732,Maritime Applied Physics Corporation,0,10.0,Cblkit-M12-POC-465AWP,WH01S-NTA,,Out
2025/09/26,2025/12/31,SO-20251368,PO-16732,Maritime Applied Physics Corporation,0,30.0,Cblkit-M12-POC-465AWP,WH01S-NTA,,Out
2025/10/10,2025/10/28,SO-20251453,QTD_Metal Minds_2510072,Metal Minds,0,1.0,POC-40+,WH01S-NTA,,Out
2025/09/25,2025/10/31,SO-20251357,PO-00813,W5 Engineering,0,2.0,POC-40+IGN,WH01S-NTA,,Out
2025/09/16,2025/10/31,SO-20251311,14666,The Alliance,0,10.0,POC-400,WH01S-NTA,,Out
2025/10/14,2025/12/31,SO-20251465,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",0,1.0,POC-400,WH01S-NTA,,Out
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,0,1.0,POC-410,WH01S-NTA,,Out
2025/10/14,2025/12/31,SO-20251463,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",0,3.0,POC-410,WH01S-NTA,,Out
2025/10/14,2025/12/31,SO-20251464,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",0,1.0,POC-410,WH01S-NTA,,Out
2025/09/26,2025/12/02,SO-20251367,PO-16732,Maritime Applied Physics Corporation,0,10.0,POC-465AWP,WH01S-NTA,,Out
2025/09/26,2025/12/31,SO-20251368,PO-16732,Maritime Applied Physics Corporation,0,30.0,POC-465AWP,WH01S-NTA,,Out
2025/10/10,2025/10/17,SO-20251452,QTD_UCSD_251009,UC San Diego,0,1.0,POC-515,WH01S-NTA,,Out
2025/09/16,2025/10/24,SO-20251314,46247,"Next Imaging, DBA 1stVision Inc.",0,2.0,POC-545,WH01S-NTA,,Out
2025/10/13,2025/12/31,SO-20251458,46358,"Next Imaging, DBA 1stVision Inc.",0,11.0,POC-545,WH01S-NTA,,Out
2025/09/26,2025/11/21,SO-20251366,PO070225,"FireFly Automatix, Inc.",0,6.0,POC-712,WH01S-NTA,,Out
2025/09/04,2025/10/15,SO-20251254,46506800,Lightning Pick | Matthews International,0,5.0,POC-712-UL,WH01S-NTA,,Out
2025/09/26,2025/10/29,SO-20251362,0046516492,Lightning Pick | Matthews International,0,3.0,POC-712-UL,WH01S-NTA,,Out
2024/03/13,2025/12/19,SO-20240315,X110992,Xanthon LLC,0,1.0,POC-715,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251391,QTD_IES_2508263,Intelligent Energy Systems,0,2.0,POC-715,WH01S-NTA,,Out
2025/07/23,2026/01/08,SO-20251044,4500139970,Cognex Corporation,0,5.0,POC-715-CGN1,WH01S-NTA,,Out
2025/07/23,2026/01/08,SO-20251044,4500139970,Cognex Corporation,0,5.0,POC-715-CGN2,WH01S-NTA,,Out
2025/10/01,2025/10/29,SO-20251406,QTD_UIUC-250908,University of Illinois,0,1.0,POC-751VTC,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251384,5905,Palladyne AI,0,8.0,Cbl-OW-OW2-Black-50CM1,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251384,5905,Palladyne AI,0,8.0,Cbl-OW-OW2-Red-50CM1,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251384,5905,Palladyne AI,0,8.0,Cbl-PC-OW3-180CM1,WH01S-NTA,,Out
2025/10/03,2025/10/17,SO-20251419,982487,"Uponor, Inc.",0,1.0,Cbl-PC-OW3-180CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",0,2.0,Cbl-PC-OW3-180CM1,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250601,41477111,Inficon Inc.,0,23.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/04/24,2025/07/23,SO-20250600,41477111,Inficon Inc.,0,21.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/05/19,2025/08/13,SO-20250701,41479953,Inficon Inc.,0,30.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250726,41481439,Inficon Inc.,0,30.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/05/23,2025/08/13,SO-20250728,41481440,Inficon Inc.,0,30.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/08/27,2025/10/21,SO-20251227,6100075127,The Timken Company,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,0,4.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/08/28,2025/10/21,SO-20251236, QTD_USACE_2507093,"US Army Corps of Engineers, ERDC-IEI",0,2.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/03,2025/10/20,SO-20251250,7000610874,Boston Scientific,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,0,3.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/04,2025/10/15,SO-20251254,46506800,Lightning Pick | Matthews International,0,5.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/04,2025/11/14,SO-20251259,405,Candela Technologies Inc.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/05,2025/10/24,SO-20251260,58059,"INFLEXION POINT, LLC",0,20.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/09,2025/10/21,SO-20251283,7000612884,Boston Scientific,0,3.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/10,2025/10/24,SO-20251287,PO18173,IRD- International Road Dynamics Inc.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/12,2025/10/30,SO-20251299,2581562,ABB Electrification Canada inc.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/18,2025/10/15,SO-20251324,7000615510,Boston Scientific,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/18,2025/10/24,SO-20251325,7000615802,Boston Scientific,0,4.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/23,2025/12/19,SO-20251345,9080126568,"Keysight Technologies, Inc.",0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/26,2025/10/29,SO-20251362,0046516492,Lightning Pick | Matthews International,0,3.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/29,2025/12/31,SO-20251376,722,Aerflite Canada Inc.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251391,QTD_IES_2508263,Intelligent Energy Systems,0,2.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251393,7000618386,Boston Scientific,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251395,7000620183,Boston Scientific,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/09/30,2025/10/29,SO-20251394,7000619548,Boston Scientific,0,2.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",0,2.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/01,2025/10/23,SO-20251402,PO15770,Aeva Inc.,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/01,2025/10/29,SO-20251406,QTD_UIUC-250908,University of Illinois,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251408,QTD_Terabox_250930,Terabox SpA,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/01,2025/10/29,SO-20251410,PO18432,IRD- International Road Dynamics Inc.,0,3.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/07,2025/10/31,SO-20251435,310P063432,"Flanders Electric Motor Service, LLC(IN)",0,4.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251448,09102025-1,"PitPro Automation, Inc.",0,4.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251447,09102025-1,"PitPro Automation, Inc.",0,2.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/10,2025/10/17,SO-20251452,QTD_UCSD_251009,UC San Diego,0,1.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/10,2025/12/31,SO-20251450,NS100925PC,"Coleman Technologies, Inc. DBA Sciotex",0,10.0,Cbl-PC-TW-180CM1,WH01S-NTA,,Out
2025/10/03,2025/10/17,SO-20251419,982487,"Uponor, Inc.",0,2.0,Cbl-YT-OW-Black-50CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",0,4.0,Cbl-YT-OW-Black-50CM1,WH01S-NTA,,Out
2025/10/03,2025/10/17,SO-20251419,982487,"Uponor, Inc.",0,2.0,Cbl-YT-OW-Red-50CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",0,4.0,Cbl-YT-OW-Red-50CM1,WH01S-NTA,,Out
2025/10/09,2025/12/31,SO-20251446,NE011,AeroVect Technologies Inc.,0,2.0,Cblkit-PWR-1000WMW,WH01S-NTA,,Out
2025/09/05,2025/10/24,SO-20251260,58059,"INFLEXION POINT, LLC",0,20.0,PA-120W-OW,WH01S-NTA,,Out
2025/09/30,2025/10/31,SO-20251391,QTD_IES_2508263,Intelligent Energy Systems,0,2.0,PA-120W-OW,WH01S-NTA,,Out
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",0,2.0,PA-120W-OW,WH01S-NTA,,Out
2025/10/01,2025/10/23,SO-20251402,PO15770,Aeva Inc.,0,1.0,PA-120W-OW,WH01S-NTA,,Out
